"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.640867,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.568644,
"AUS","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.731176,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.791838,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.479399,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.857481,
"AUS","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.76671,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.836249,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.5387,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.154306,
"AUS","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.837951,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.246312,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.138523,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.218069,
"AUS","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.480765,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.475916,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.797185,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.933566,
"AUS","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.500537,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q1",1.170521,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.262105,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q3",0.770943,
"AUS","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.741775,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q1",1.134292,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.514279,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.332842,
"AUS","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.703488,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.482436,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q2",0.547987,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.613334,
"AUS","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.013775,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-0.217076,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.071516,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.225057,
"AUS","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.999745,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.075286,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.498481,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.613394,
"AUS","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.496891,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.179841,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.741871,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.544089,
"AUS","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.7978,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.881427,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.487217,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.447616,
"AUS","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.494388,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.846253,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.282582,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.003753,
"AUS","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.736365,
"AUS","QGDP","TOT","PC_CHGPP","Q","2016-Q1",1.063029,
"ISL","QGDP","TOT","PC_CHGPP","Q","1960-Q2",-0.358006,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1960-Q3",-0.361266,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1960-Q4",-0.364558,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1961-Q1",-0.352241,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1961-Q2",-0.361198,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1961-Q3",0.979254,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1961-Q4",2.389213,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1962-Q1",2.324875,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1962-Q2",2.243607,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.41455,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1962-Q4",2.573507,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1963-Q1",2.485089,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1963-Q2",2.408237,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1963-Q3",2.521478,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1963-Q4",2.621829,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1964-Q1",2.529644,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1964-Q2",2.464763,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.990518,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.526308,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.496513,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.456998,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1965-Q3",2.116985,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1965-Q4",2.775478,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q1",2.66527,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q2",2.587698,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.046336,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-0.538181,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q1",-0.557784,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q2",-0.535664,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q3",-1.180128,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1967-Q4",-1.883273,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q1",-1.901361,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q2",-1.935537,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q3",-0.593857,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1968-Q4",0.852386,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q1",0.850857,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q2",0.824551,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.239113,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.662742,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-2.711694,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q2",6.150969,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q3",4.817923,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1970-Q4",3.756189,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q1",2.862525,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q2",2.260076,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.832169,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.534907,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.348162,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.312889,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.398144,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.542472,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.671396,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.781959,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1973-Q3",1.918032,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.916533,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1974-Q1",1.640139,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.177278,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.526715,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.055508,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.274496,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-0.105422,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1975-Q3",0.42665,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.094263,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.628425,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.983567,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1976-Q3",2.218361,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1976-Q4",2.318749,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1977-Q1",2.267106,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1977-Q2",2.108321,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1977-Q3",1.896655,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.64731,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1978-Q1",1.410812,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.247333,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.142055,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.091053,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1979-Q1",1.103745,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1979-Q2",1.195866,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1979-Q3",1.376404,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1979-Q4",1.525695,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1980-Q1",1.53459,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1980-Q2",1.437158,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1980-Q3",1.246395,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1980-Q4",1.053251,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1981-Q1",0.944947,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.939391,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1981-Q3",1.036373,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1981-Q4",1.048177,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.791541,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.324273,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.367662,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1982-Q4",-0.961783,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1983-Q1",-1.086196,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1983-Q2",-0.72898,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1983-Q3",0.095577,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.99197,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.488004,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1984-Q2",1.535972,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.22488,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.819433,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.588964,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1985-Q2",0.564402,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1985-Q3",0.742036,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1985-Q4",1.061649,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1986-Q1",1.461927,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1986-Q2",1.905119,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1986-Q3",2.438086,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1986-Q4",2.747323,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1987-Q1",2.547971,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.964999,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1987-Q3",1.03947,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1987-Q4",0.103176,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1988-Q1",-0.472976,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1988-Q2",-0.622176,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1988-Q3",-0.413715,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1988-Q4",-0.057924,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1989-Q1",0.198631,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.315227,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.322138,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.28022,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.261792,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.279188,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.327839,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1990-Q4",0.316546,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1991-Q1",0.148932,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.147786,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.591564,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1991-Q4",-0.985794,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1992-Q1",-1.109031,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.95096,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-0.519061,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.034808,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.530908,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.904944,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1993-Q3",1.210699,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1993-Q4",1.341705,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.202459,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.853415,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.306349,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.182251,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.317273,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1995-Q2",-0.082492,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.502871,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.150113,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.529587,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.61714,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.476943,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.272713,"E"
"ISL","QGDP","TOT","PC_CHGPP","Q","1997-Q1",1.376332,
"ISL","QGDP","TOT","PC_CHGPP","Q","1997-Q2",-1.454985,
"ISL","QGDP","TOT","PC_CHGPP","Q","1997-Q3",2.341391,
"ISL","QGDP","TOT","PC_CHGPP","Q","1997-Q4",-0.077279,
"ISL","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-2.23254,
"ISL","QGDP","TOT","PC_CHGPP","Q","1998-Q2",9.613451,
"ISL","QGDP","TOT","PC_CHGPP","Q","1998-Q3",1.338582,
"ISL","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.784809,
"ISL","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.9224,
"ISL","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-2.17682,
"ISL","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.658701,
"ISL","QGDP","TOT","PC_CHGPP","Q","1999-Q4",2.162473,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.590834,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.729305,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q3",4.024996,
"ISL","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-1.49657,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.176415,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q2",3.422404,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-1.71181,
"ISL","QGDP","TOT","PC_CHGPP","Q","2001-Q4",4.81512,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-5.208055,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.994165,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.038829,
"ISL","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.262882,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.459483,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-2.07428,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.99715,
"ISL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.562207,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",4.962732,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.295574,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.552817,
"ISL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",3.498744,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-3.140616,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",5.46164,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",2.719604,
"ISL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",-0.542831,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",-1.459693,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",4.417836,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.206554,
"ISL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.05355,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",3.237466,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",4.761942,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.433278,
"ISL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",3.764078,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-2.293637,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.440435,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.786227,
"ISL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",1.654411,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-7.622467,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",4.535445,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-0.25347,
"ISL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",-3.18122,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",-3.852409,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.717442,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",-1.067049,
"ISL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.026317,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-1.053515,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",2.008503,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",2.155213,
"ISL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-1.723027,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.813211,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.987457,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",2.056946,
"ISL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.387381,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",2.212506,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.27545,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",1.627585,
"ISL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",2.439758,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-3.067439,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.231263,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",5.392741,
"ISL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",-1.765073,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.979049,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",4.387533,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.171023,
"ISL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-1.116445,
"ISL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",-0.462729,
"GBR","QGDP","TOT","PC_CHGPP","Q","1960-Q2",-0.768482,
"GBR","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.556346,
"GBR","QGDP","TOT","PC_CHGPP","Q","1960-Q4",0.62838,
"GBR","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.613179,
"GBR","QGDP","TOT","PC_CHGPP","Q","1961-Q2",0.400093,
"GBR","QGDP","TOT","PC_CHGPP","Q","1961-Q3",-0.520439,
"GBR","QGDP","TOT","PC_CHGPP","Q","1961-Q4",-0.169847,
"GBR","QGDP","TOT","PC_CHGPP","Q","1962-Q1",0.471887,
"GBR","QGDP","TOT","PC_CHGPP","Q","1962-Q2",0.945732,
"GBR","QGDP","TOT","PC_CHGPP","Q","1962-Q3",0.594249,
"GBR","QGDP","TOT","PC_CHGPP","Q","1962-Q4",-0.375996,
"GBR","QGDP","TOT","PC_CHGPP","Q","1963-Q1",0.545594,
"GBR","QGDP","TOT","PC_CHGPP","Q","1963-Q2",4.290807,
"GBR","QGDP","TOT","PC_CHGPP","Q","1963-Q3",0.455552,
"GBR","QGDP","TOT","PC_CHGPP","Q","1963-Q4",2.292165,
"GBR","QGDP","TOT","PC_CHGPP","Q","1964-Q1",0.591343,
"GBR","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.770885,
"GBR","QGDP","TOT","PC_CHGPP","Q","1964-Q3",0.352166,
"GBR","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.539954,
"GBR","QGDP","TOT","PC_CHGPP","Q","1965-Q1",-0.27185,
"GBR","QGDP","TOT","PC_CHGPP","Q","1965-Q2",0.093681,
"GBR","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.843045,
"GBR","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.615483,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.152583,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.566466,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.356007,
"GBR","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-0.41444,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.37596,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q2",1.376995,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q3",0.441143,
"GBR","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.522641,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q1",3.647435,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q2",-0.370935,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.99083,
"GBR","QGDP","TOT","PC_CHGPP","Q","1968-Q4",0.420531,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q1",-0.229162,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q2",0.718012,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.576063,
"GBR","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.515611,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-0.66562,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q2",2.376701,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.989991,
"GBR","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.909879,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-0.608869,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.754396,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.766014,
"GBR","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.38068,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q1",0.066958,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q2",2.651723,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q3",0.241071,
"GBR","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.589259,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q1",5.003863,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.153977,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q3",-1.002199,
"GBR","QGDP","TOT","PC_CHGPP","Q","1973-Q4",-0.422428,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-2.749183,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.452036,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.629579,
"GBR","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-1.505932,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q1",0.052798,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-1.714749,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q3",-0.317162,
"GBR","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.228816,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.636817,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q2",-0.201307,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.285449,
"GBR","QGDP","TOT","PC_CHGPP","Q","1976-Q4",2.189083,
"GBR","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.064788,
